merchant_id,FMer1,FMer2,FMer3
1938,0.0,0.0,58.0
3892,43.0,1.0,57.0
4005,0.0,0.0,3.0
1094,4.0,0.0,7.0
3757,26.0,1.0,30.0
4273,14.0,3.0,16.0
7579,14.0,1.0,38.0
7117,7.0,1.0,27.0
1186,15.0,2.0,20.0
305,26.0,1.0,42.0
5762,24.0,9.0,76.0
279,0.0,0.0,21.0
2429,6.0,1.0,16.0
7994,0.0,0.0,4.0
3182,104.0,15.0,261.0
5271,0.0,0.0,4.0
7259,12.0,1.0,26.0
3013,25.0,3.0,54.0
5261,95.0,4.0,88.0
4229,0.0,0.0,35.0
549,0.0,0.0,25.0
2323,0.0,0.0,12.0
2306,88.0,8.0,108.0
2827,9.0,3.0,17.0
6572,14.0,3.0,46.0
8118,0.0,0.0,6.0
3139,57.0,12.0,103.0
680,58.0,12.0,270.0
2941,140.0,49.0,396.0
4248,13.0,5.0,27.0
5426,0.0,0.0,5.0
3170,99.0,15.0,105.0
7861,0.0,0.0,26.0
1223,3.0,0.0,0.0
7029,57.0,21.0,79.0
4320,33.0,3.0,39.0
6045,0.0,0.0,6.0
2916,0.0,0.0,24.0
1051,9.0,0.0,31.0
8332,2.0,1.0,78.0
354,0.0,0.0,10.0
6576,9.0,1.0,26.0
358,4.0,0.0,9.0
1556,6.0,0.0,5.0
1521,4.0,0.0,22.0
1309,24.0,6.0,34.0
5362,87.0,33.0,140.0
5964,17.0,0.0,33.0
6087,0.0,0.0,11.0
3028,102.0,17.0,81.0
7828,1.0,0.0,47.0
2332,2.0,0.0,19.0
6400,0.0,0.0,6.0
6546,26.0,4.0,23.0
1855,17.0,9.0,15.0
5244,6.0,0.0,6.0
2280,0.0,0.0,16.0
8163,3.0,0.0,16.0
6346,13.0,0.0,28.0
6583,8.0,2.0,3.0
4554,14.0,3.0,22.0
6535,34.0,6.0,39.0
6310,8.0,0.0,9.0
6314,8.0,0.0,9.0
303,43.0,12.0,180.0
8736,68.0,11.0,90.0
3149,0.0,0.0,22.0
5888,60.0,11.0,97.0
242,5.0,1.0,21.0
8246,20.0,7.0,153.0
7800,0.0,0.0,22.0
4224,16.0,0.0,41.0
6160,0.0,0.0,10.0
1367,8.0,1.0,53.0
7114,5.0,2.0,29.0
1625,7.0,3.0,10.0
3628,32.0,17.0,278.0
6418,53.0,4.0,107.0
1694,0.0,0.0,9.0
6001,0.0,0.0,5.0
7285,15.0,1.0,19.0
7435,38.0,1.0,77.0
5108,3.0,1.0,11.0
6474,0.0,0.0,9.0
105,24.0,8.0,41.0
5357,17.0,0.0,16.0
8277,61.0,3.0,62.0
5243,3.0,1.0,89.0
3570,143.0,40.0,322.0
166,14.0,0.0,18.0
4173,170.0,41.0,468.0
262,114.0,16.0,146.0
5205,20.0,0.0,21.0
1615,21.0,0.0,24.0
5857,0.0,0.0,10.0
785,0.0,0.0,7.0
6594,94.0,7.0,18.0
1018,12.0,5.0,14.0
5824,35.0,0.0,20.0
5887,41.0,14.0,49.0
5713,139.0,4.0,34.0
2069,42.0,5.0,86.0
1574,36.0,1.0,74.0
4466,70.0,5.0,56.0
1040,9.0,0.0,12.0
328,17.0,4.0,32.0
7986,25.0,0.0,28.0
3247,0.0,0.0,8.0
8394,81.0,11.0,133.0
4598,3.0,0.0,17.0
7571,21.0,5.0,29.0
4378,0.0,0.0,55.0
5211,40.0,2.0,80.0
5088,7.0,1.0,6.0
8583,0.0,0.0,4.0
2930,36.0,12.0,137.0
6670,18.0,5.0,35.0
5274,30.0,11.0,37.0
7658,12.0,1.0,15.0
2700,65.0,1.0,70.0
2559,29.0,10.0,101.0
1768,0.0,0.0,59.0
3089,46.0,1.0,51.0
3074,19.0,3.0,19.0
7411,20.0,2.0,156.0
4089,4.0,0.0,15.0
1131,4.0,4.0,12.0
5232,12.0,2.0,25.0
2976,257.0,75.0,744.0
8848,4.0,0.0,38.0
4294,14.0,1.0,74.0
8600,39.0,0.0,141.0
1140,0.0,0.0,8.0
8828,14.0,7.0,56.0
6085,87.0,6.0,127.0
7076,166.0,0.0,65.0
3231,189.0,34.0,337.0
4664,40.0,1.0,54.0
2592,35.0,11.0,199.0
2509,11.0,0.0,12.0
5233,31.0,20.0,77.0
7452,44.0,10.0,113.0
7686,3.0,0.0,62.0
5599,8.0,2.0,13.0
5202,52.0,2.0,46.0
5210,11.0,4.0,20.0
5160,8.0,0.0,40.0
99,0.0,0.0,9.0
5024,0.0,0.0,10.0
5643,49.0,3.0,34.0
4574,3.0,1.0,62.0
273,81.0,4.0,8.0
6175,49.0,14.0,231.0
2958,0.0,0.0,14.0
4126,12.0,1.0,31.0
4912,94.0,7.0,242.0
8700,3.0,1.0,1.0
1736,6.0,6.0,23.0
6242,0.0,0.0,15.0
6429,5.0,2.0,2.0
30,0.0,0.0,8.0
1298,49.0,5.0,56.0
1081,2.0,0.0,25.0
1985,0.0,0.0,30.0
5537,4.0,0.0,121.0
2549,81.0,26.0,275.0
4251,0.0,0.0,2.0
397,112.0,26.0,113.0
408,5.0,2.0,28.0
3848,28.0,3.0,45.0
3455,15.0,3.0,3.0
7637,0.0,0.0,14.0
8443,0.0,0.0,14.0
1611,3.0,0.0,2.0
3915,2.0,1.0,8.0
4680,0.0,0.0,5.0
2168,9.0,3.0,29.0
5971,38.0,2.0,69.0
506,14.0,1.0,15.0
7796,3.0,0.0,39.0
1802,0.0,0.0,13.0
2221,4.0,0.0,2.0
2016,15.0,2.0,17.0
735,4.0,1.0,17.0
2147,0.0,0.0,21.0
7855,0.0,0.0,15.0
7580,112.0,8.0,8.0
7372,10.0,0.0,11.0
2195,22.0,2.0,52.0
1878,5.0,2.0,9.0
3967,0.0,0.0,31.0
6746,73.0,7.0,112.0
1595,6.0,1.0,9.0
6405,147.0,15.0,247.0
5471,0.0,0.0,12.0
3597,356.0,82.0,653.0
5851,20.0,5.0,20.0
5585,37.0,3.0,47.0
7393,0.0,0.0,9.0
520,0.0,0.0,4.0
960,6.0,0.0,23.0
4004,14.0,2.0,35.0
6299,4.0,1.0,9.0
4659,11.0,1.0,6.0
7446,20.0,3.0,48.0
7345,0.0,0.0,4.0
6760,18.0,5.0,38.0
5299,18.0,0.0,35.0
4389,19.0,4.0,55.0
1822,0.0,0.0,21.0
4234,74.0,10.0,77.0
2397,5.0,0.0,100.0
4819,0.0,0.0,11.0
8495,0.0,0.0,7.0
7448,25.0,3.0,24.0
1811,0.0,0.0,37.0
6167,5.0,0.0,16.0
1439,9.0,1.0,15.0
3163,14.0,2.0,13.0
6502,18.0,5.0,34.0
4006,25.0,0.0,33.0
1957,0.0,0.0,12.0
3165,88.0,12.0,60.0
6193,119.0,75.0,200.0
7054,4.0,1.0,209.0
8604,6.0,0.0,14.0
7701,3.0,1.0,7.0
4983,18.0,2.0,31.0
4213,3.0,1.0,3.0
3785,32.0,6.0,22.0
4689,7.0,0.0,41.0
4412,5.0,0.0,28.0
2230,18.0,3.0,49.0
106,9.0,1.0,10.0
3310,17.0,4.0,27.0
7727,0.0,0.0,7.0
5685,19.0,7.0,29.0
6750,39.0,1.0,73.0
1853,127.0,14.0,205.0
5894,2.0,0.0,11.0
39,30.0,0.0,37.0
7946,4.0,1.0,12.0
2705,7.0,4.0,32.0
4184,14.0,4.0,21.0
5625,14.0,0.0,47.0
6794,25.0,5.0,35.0
1947,8.0,1.0,24.0
2557,8.0,0.0,0.0
6347,14.0,1.0,38.0
7937,0.0,0.0,11.0
5729,10.0,2.0,14.0
1950,113.0,15.0,139.0
3194,0.0,0.0,15.0
1084,4.0,0.0,4.0
6259,51.0,2.0,17.0
8427,0.0,0.0,6.0
8314,34.0,12.0,74.0
7929,18.0,2.0,20.0
1769,7.0,0.0,29.0
8757,0.0,0.0,9.0
7246,0.0,0.0,27.0
6373,0.0,0.0,1.0
649,107.0,2.0,117.0
1739,8.0,0.0,15.0
7006,17.0,0.0,14.0
7988,4.0,1.0,21.0
5519,3.0,0.0,6.0
3171,54.0,27.0,171.0
3683,0.0,0.0,6.0
2312,4.0,0.0,11.0
3736,0.0,0.0,3.0
4973,59.0,1.0,64.0
1068,8.0,2.0,32.0
3980,35.0,7.0,70.0
5958,188.0,110.0,247.0
3190,0.0,0.0,9.0
7581,5.0,0.0,56.0
4620,0.0,0.0,6.0
5038,33.0,9.0,88.0
7987,30.0,1.0,20.0
5948,0.0,0.0,7.0
3846,0.0,0.0,11.0
2955,1.0,0.0,3.0
5564,8.0,0.0,22.0
4937,24.0,2.0,46.0
8313,12.0,3.0,7.0
5096,5.0,1.0,18.0
4749,12.0,3.0,55.0
5342,0.0,0.0,1.0
863,3.0,0.0,4.0
3523,6.0,0.0,21.0
6005,28.0,2.0,2.0
2997,0.0,0.0,6.0
7503,62.0,15.0,116.0
659,1.0,0.0,19.0
8527,13.0,5.0,73.0
2692,17.0,1.0,35.0
3625,68.0,56.0,155.0
7856,0.0,0.0,2.0
3480,44.0,8.0,49.0
8706,16.0,3.0,77.0
2979,19.0,3.0,47.0
4057,58.0,3.0,155.0
4863,3.0,0.0,9.0
1182,63.0,18.0,193.0
208,227.0,15.0,395.0
7360,0.0,0.0,9.0
5789,55.0,3.0,54.0
3950,0.0,0.0,11.0
6556,4.0,0.0,15.0
6237,11.0,3.0,22.0
217,0.0,0.0,12.0
5496,0.0,0.0,20.0
7238,0.0,0.0,16.0
3499,102.0,18.0,137.0
5097,36.0,6.0,52.0
8683,0.0,0.0,59.0
8625,0.0,0.0,18.0
2070,78.0,30.0,94.0
8437,0.0,0.0,32.0
2276,0.0,0.0,14.0
4168,0.0,0.0,25.0
1648,43.0,13.0,66.0
4218,0.0,0.0,17.0
2904,4.0,2.0,6.0
1754,121.0,6.0,207.0
1686,3.0,2.0,21.0
3996,5.0,2.0,23.0
1317,42.0,5.0,31.0
8304,14.0,3.0,20.0
6962,5.0,1.0,10.0
1731,14.0,3.0,25.0
1224,2.0,0.0,5.0
792,24.0,5.0,86.0
1814,65.0,3.0,30.0
7250,14.0,2.0,23.0
8405,87.0,9.0,33.0
8112,16.0,2.0,123.0
4254,4.0,0.0,3.0
1035,55.0,1.0,9.0
4766,0.0,0.0,148.0
1645,4.0,1.0,6.0
2832,0.0,0.0,4.0
4671,0.0,0.0,1.0
143,6.0,1.0,53.0
6056,8.0,2.0,26.0
5042,35.0,15.0,29.0
1434,36.0,26.0,69.0
4791,9.0,0.0,80.0
3618,0.0,0.0,5.0
5559,27.0,6.0,66.0
2662,28.0,8.0,44.0
6577,44.0,4.0,55.0
8056,28.0,0.0,13.0
4657,28.0,0.0,0.0
7589,27.0,9.0,54.0
1765,0.0,0.0,102.0
299,7.0,1.0,17.0
268,6.0,1.0,8.0
6809,9.0,1.0,17.0
6751,0.0,0.0,23.0
4042,0.0,0.0,15.0
2403,24.0,7.0,52.0
3326,25.0,1.0,53.0
5957,9.0,3.0,18.0
6274,22.0,5.0,37.0
2232,31.0,4.0,39.0
8854,9.0,0.0,12.0
2969,76.0,12.0,43.0
7286,88.0,6.0,123.0
3274,0.0,0.0,4.0
3273,14.0,2.0,18.0
4724,0.0,0.0,14.0
1287,18.0,2.0,2.0
7364,6.0,1.0,8.0
994,23.0,8.0,42.0
6978,7.0,1.0,28.0
3503,0.0,0.0,5.0
5066,0.0,0.0,45.0
3159,9.0,1.0,16.0
5912,0.0,0.0,3.0
8638,44.0,5.0,63.0
2512,6.0,1.0,10.0
8473,81.0,4.0,39.0
591,3.0,0.0,14.0
2485,14.0,2.0,29.0
2081,19.0,2.0,27.0
7822,4.0,0.0,11.0
1859,94.0,0.0,52.0
1132,3.0,2.0,27.0
2408,96.0,14.0,141.0
1613,49.0,7.0,62.0
5324,0.0,0.0,14.0
6461,3.0,1.0,5.0
8561,2.0,1.0,61.0
3560,38.0,0.0,152.0
6279,30.0,14.0,413.0
3354,5.0,0.0,28.0
2506,4.0,0.0,2.0
5689,63.0,16.0,90.0
4846,40.0,1.0,2.0
7755,0.0,0.0,8.0
6382,11.0,2.0,11.0
6006,17.0,2.0,33.0
5283,8.0,1.0,12.0
6185,14.0,0.0,36.0
3442,45.0,5.0,52.0
1634,0.0,0.0,9.0
6059,13.0,6.0,81.0
501,0.0,0.0,6.0
4715,0.0,0.0,8.0
8415,18.0,1.0,57.0
7296,0.0,0.0,15.0
4328,12.0,2.0,18.0
7896,20.0,0.0,22.0
6997,60.0,32.0,209.0
428,20.0,1.0,14.0
731,14.0,1.0,23.0
1316,15.0,1.0,21.0
6776,3.0,0.0,71.0
5960,14.0,11.0,24.0
2452,36.0,1.0,28.0
6503,10.0,0.0,28.0
2444,0.0,0.0,10.0
8282,40.0,3.0,80.0
5439,2.0,0.0,4.0
4100,9.0,4.0,47.0
7397,100.0,19.0,107.0
7681,10.0,0.0,8.0
4792,10.0,1.0,38.0
7953,24.0,6.0,25.0
6086,4.0,0.0,44.0
7970,0.0,0.0,6.0
1253,97.0,58.0,103.0
3801,5.0,2.0,10.0
7829,7.0,1.0,15.0
3172,32.0,11.0,44.0
5328,0.0,0.0,6.0
8454,17.0,0.0,17.0
2093,39.0,0.0,17.0
2014,4.0,1.0,13.0
2981,7.0,3.0,59.0
1663,51.0,5.0,156.0
3376,72.0,0.0,60.0
5488,0.0,0.0,16.0
5535,58.0,9.0,71.0
6111,0.0,0.0,35.0
2982,56.0,3.0,80.0
2765,280.0,109.0,450.0
3485,4.0,0.0,90.0
1751,18.0,2.0,22.0
6181,9.0,2.0,8.0
3266,3.0,0.0,15.0
3349,17.0,2.0,37.0
7854,0.0,0.0,17.0
5881,10.0,3.0,38.0
4326,12.0,0.0,27.0
3910,0.0,0.0,8.0
8837,20.0,0.0,18.0
296,11.0,1.0,16.0
8734,117.0,10.0,105.0
1793,73.0,22.0,149.0
3269,39.0,3.0,42.0
3568,19.0,12.0,87.0
7430,0.0,0.0,10.0
4078,0.0,0.0,12.0
5738,0.0,0.0,9.0
8226,56.0,11.0,60.0
6792,30.0,3.0,36.0
4208,41.0,9.0,63.0
6165,13.0,0.0,52.0
6651,8.0,5.0,5.0
5942,0.0,0.0,3.0
8212,50.0,24.0,86.0
672,24.0,17.0,75.0
1004,115.0,1.0,410.0
492,24.0,5.0,56.0
6867,8.0,2.0,2.0
7274,92.0,8.0,203.0
5878,15.0,1.0,19.0
6408,6.0,0.0,13.0
6321,32.0,1.0,41.0
9,0.0,0.0,6.0
8688,184.0,8.0,437.0
2269,32.0,19.0,63.0
505,9.0,2.0,15.0
1392,7.0,2.0,7.0
5073,0.0,0.0,2.0
7157,0.0,0.0,12.0
5206,29.0,6.0,23.0
4899,8.0,1.0,9.0
4894,24.0,9.0,52.0
7191,18.0,2.0,45.0
3987,41.0,16.0,69.0
628,13.0,2.0,19.0
5619,10.0,3.0,19.0
8129,0.0,0.0,5.0
3017,11.0,2.0,24.0
2161,7.0,0.0,7.0
5084,255.0,54.0,549.0
861,13.0,5.0,15.0
6994,1.0,0.0,1.0
7334,15.0,3.0,20.0
951,30.0,2.0,30.0
617,9.0,1.0,23.0
8321,24.0,18.0,56.0
8075,10.0,1.0,11.0
6579,12.0,4.0,10.0
2626,0.0,0.0,16.0
7602,28.0,11.0,34.0
8350,0.0,0.0,14.0
8545,71.0,5.0,54.0
6475,85.0,13.0,97.0
1037,44.0,10.0,90.0
2107,101.0,15.0,289.0
8146,20.0,1.0,45.0
3975,7.0,1.0,38.0
1774,5.0,0.0,44.0
4337,8.0,2.0,14.0
1074,10.0,0.0,10.0
5749,2.0,0.0,4.0
8856,38.0,2.0,214.0
6879,43.0,5.0,52.0
8090,0.0,0.0,104.0
3690,5.0,0.0,35.0
6300,15.0,5.0,33.0
5536,9.0,4.0,32.0
8843,32.0,5.0,52.0
8624,0.0,0.0,17.0
4132,7.0,3.0,3.0
5260,0.0,0.0,9.0
1061,43.0,3.0,64.0
8278,15.0,7.0,55.0
803,38.0,6.0,29.0
2784,17.0,2.0,38.0
1886,4.0,2.0,9.0
6870,0.0,0.0,14.0
2244,34.0,4.0,9.0
6545,4.0,0.0,2.0
8301,11.0,0.0,14.0
5418,11.0,1.0,12.0
1687,33.0,4.0,27.0
5372,4.0,1.0,10.0
4621,6.0,2.0,12.0
5235,0.0,0.0,24.0
6101,33.0,17.0,86.0
7877,3.0,0.0,12.0
2597,8.0,1.0,1.0
6605,17.0,0.0,40.0
2339,98.0,25.0,132.0
2458,9.0,2.0,7.0
1741,3.0,0.0,24.0
5123,50.0,7.0,51.0
1230,0.0,0.0,15.0
2548,0.0,0.0,4.0
8261,2.0,1.0,2.0
3018,7.0,2.0,15.0
4035,0.0,0.0,5.0
2901,16.0,5.0,32.0
6339,10.0,1.0,9.0
445,0.0,0.0,23.0
412,16.0,0.0,49.0
432,8.0,1.0,5.0
5485,4.0,0.0,4.0
1968,143.0,13.0,179.0
524,33.0,5.0,63.0
2438,57.0,9.0,386.0
1377,16.0,2.0,35.0
5893,5.0,0.0,6.0
7798,27.0,0.0,31.0
3800,0.0,0.0,2.0
1460,0.0,0.0,7.0
2868,22.0,1.0,16.0
4971,5.0,2.0,8.0
7690,0.0,0.0,40.0
8563,10.0,3.0,72.0
2749,66.0,5.0,108.0
6501,26.0,2.0,22.0
2209,0.0,0.0,8.0
1522,19.0,3.0,23.0
5682,8.0,3.0,7.0
1653,41.0,7.0,87.0
677,19.0,0.0,71.0
3106,14.0,1.0,24.0
1210,7.0,2.0,6.0
7619,73.0,11.0,41.0
3922,0.0,0.0,30.0
4784,28.0,1.0,26.0
989,21.0,4.0,58.0
5937,20.0,3.0,26.0
7119,13.0,2.0,21.0
7226,13.0,3.0,14.0
1718,14.0,3.0,25.0
2756,39.0,5.0,47.0
853,3.0,1.0,17.0
3632,19.0,0.0,21.0
6525,0.0,0.0,3.0
7611,13.0,6.0,19.0
7505,2.0,0.0,3.0
4434,28.0,8.0,68.0
7673,111.0,70.0,288.0
4728,81.0,10.0,87.0
6669,106.0,7.0,26.0
3844,1.0,0.0,4.0
620,51.0,2.0,53.0
5075,57.0,2.0,43.0
3960,24.0,0.0,16.0
6769,56.0,2.0,39.0
3890,12.0,2.0,25.0
7406,0.0,0.0,8.0
2078,10.0,1.0,12.0
7801,117.0,7.0,135.0
3450,10.0,1.0,27.0
777,20.0,8.0,66.0
4319,0.0,0.0,17.0
8793,8.0,3.0,36.0
5221,8.0,1.0,11.0
8318,18.0,0.0,26.0
6445,15.0,1.0,116.0
7900,1.0,0.0,1.0
4624,4.0,0.0,5.0
8185,0.0,0.0,2.0
411,35.0,9.0,70.0
7216,14.0,3.0,14.0
1158,0.0,0.0,7.0
4740,0.0,0.0,68.0
3969,15.0,2.0,17.0
3007,28.0,9.0,9.0
5651,64.0,1.0,110.0
5969,17.0,3.0,94.0
2247,99.0,17.0,191.0
4551,6.0,1.0,15.0
523,10.0,5.0,25.0
7596,0.0,0.0,14.0
441,26.0,13.0,133.0
1238,2.0,1.0,6.0
1110,12.0,0.0,20.0
6679,18.0,4.0,45.0
765,5.0,1.0,13.0
8045,12.0,2.0,15.0
5618,21.0,2.0,24.0
1291,3.0,0.0,20.0
8354,13.0,3.0,26.0
4599,19.0,12.0,65.0
8557,3.0,1.0,12.0
7083,4.0,1.0,5.0
6340,60.0,11.0,187.0
509,0.0,0.0,9.0
8656,88.0,14.0,55.0
4187,0.0,0.0,8.0
3146,14.0,3.0,34.0
489,3.0,0.0,6.0
898,27.0,1.0,66.0
7467,9.0,1.0,18.0
1322,18.0,1.0,32.0
4976,18.0,11.0,36.0
1570,49.0,1.0,79.0
4765,10.0,1.0,116.0
8673,25.0,3.0,28.0
4639,0.0,0.0,21.0
5581,2.0,1.0,18.0
8620,6.0,1.0,19.0
27,0.0,0.0,18.0
3664,9.0,0.0,13.0
780,17.0,4.0,20.0
5953,14.0,2.0,285.0
733,2.0,1.0,9.0
266,11.0,2.0,28.0
2166,15.0,3.0,39.0
2358,25.0,2.0,25.0
120,55.0,4.0,227.0
2435,33.0,1.0,99.0
4544,21.0,0.0,32.0
4668,0.0,0.0,8.0
7934,20.0,2.0,46.0
3303,0.0,0.0,11.0
8040,3.0,2.0,27.0
772,285.0,25.0,841.0
8233,0.0,0.0,10.0
3161,8.0,0.0,14.0
7805,82.0,10.0,78.0
4711,0.0,0.0,28.0
8758,2.0,0.0,34.0
8795,51.0,1.0,73.0
3064,13.0,0.0,27.0
2561,8.0,1.0,75.0
4993,0.0,0.0,14.0
4746,23.0,7.0,21.0
6184,58.0,7.0,39.0
6301,7.0,0.0,9.0
4429,7.0,1.0,2.0
7003,24.0,5.0,34.0
1772,62.0,4.0,145.0
5875,25.0,9.0,48.0
5093,0.0,0.0,9.0
2914,250.0,28.0,299.0
2117,18.0,0.0,3.0
6775,82.0,25.0,92.0
464,27.0,6.0,46.0
543,10.0,1.0,48.0
6280,12.0,5.0,65.0
8218,10.0,2.0,181.0
8209,9.0,2.0,65.0
1282,67.0,20.0,114.0
4260,82.0,10.0,207.0
5321,0.0,0.0,2.0
3301,20.0,1.0,28.0
8360,15.0,0.0,22.0
4011,65.0,5.0,68.0
4296,0.0,0.0,38.0
3926,1.0,0.0,14.0
1680,12.0,2.0,14.0
6357,0.0,0.0,16.0
7719,12.0,2.0,56.0
8666,62.0,14.0,66.0
5479,23.0,4.0,29.0
1030,0.0,0.0,30.0
5891,2.0,0.0,6.0
7469,16.0,0.0,20.0
2341,0.0,0.0,4.0
7771,26.0,7.0,74.0
7092,2.0,1.0,3.0
2836,0.0,0.0,41.0
2412,0.0,0.0,11.0
5691,24.0,8.0,27.0
2457,10.0,0.0,9.0
3101,259.0,24.0,485.0
8099,9.0,1.0,30.0
6253,17.0,6.0,22.0
4714,20.0,6.0,15.0
2580,0.0,0.0,46.0
3378,7.0,2.0,16.0
6518,5.0,1.0,25.0
8027,22.0,1.0,17.0
6467,0.0,0.0,37.0
7415,30.0,3.0,73.0
4374,2.0,1.0,14.0
6942,7.0,2.0,7.0
6290,65.0,1.0,77.0
2913,15.0,8.0,66.0
7553,7.0,1.0,39.0
2473,20.0,0.0,24.0
7761,0.0,0.0,74.0
7804,0.0,0.0,8.0
4146,17.0,3.0,176.0
6696,0.0,0.0,6.0
2655,29.0,15.0,159.0
7977,12.0,3.0,32.0
477,39.0,8.0,144.0
4795,8.0,0.0,10.0
7400,8.0,1.0,12.0
8608,11.0,5.0,5.0
5761,15.0,1.0,1.0
8460,0.0,0.0,8.0
7840,12.0,1.0,63.0
5793,0.0,0.0,16.0
3573,17.0,3.0,31.0
6041,5.0,1.0,8.0
7860,0.0,0.0,6.0
6129,11.0,1.0,15.0
5770,11.0,2.0,8.0
4056,20.0,3.0,17.0
4565,0.0,0.0,4.0
8748,0.0,0.0,53.0
5837,0.0,0.0,4.0
3644,20.0,6.0,33.0
4277,2.0,1.0,8.0
3660,15.0,2.0,53.0
3862,43.0,3.0,59.0
5972,8.0,4.0,28.0
1107,4.0,1.0,17.0
4441,50.0,18.0,94.0
6954,19.0,3.0,17.0
6324,3.0,1.0,12.0
2869,22.0,6.0,140.0
7640,0.0,0.0,3.0
6777,34.0,2.0,37.0
102,2.0,0.0,4.0
789,0.0,0.0,8.0
4799,6.0,5.0,35.0
4737,0.0,0.0,9.0
5053,70.0,4.0,88.0
7724,167.0,13.0,186.0
6060,48.0,4.0,57.0
8835,24.0,0.0,33.0
150,78.0,6.0,167.0
4857,27.0,4.0,27.0
5001,22.0,5.0,25.0
2967,0.0,0.0,46.0
425,0.0,0.0,24.0
3482,36.0,5.0,44.0
8043,15.0,1.0,41.0
21,7.0,1.0,17.0
3305,51.0,5.0,68.0
3572,8.0,2.0,14.0
7524,97.0,19.0,149.0
1614,95.0,78.0,627.0
31,0.0,0.0,50.0
5861,0.0,0.0,16.0
4278,1.0,0.0,27.0
5639,28.0,7.0,69.0
2162,0.0,0.0,55.0
5644,4.0,2.0,6.0
7476,54.0,6.0,44.0
2172,4.0,2.0,16.0
3852,7.0,0.0,12.0
8753,13.0,2.0,18.0
3545,43.0,10.0,78.0
8445,0.0,0.0,7.0
1717,12.0,7.0,7.0
5628,14.0,5.0,14.0
28,25.0,4.0,28.0
2110,16.0,3.0,16.0
1388,0.0,0.0,7.0
5121,40.0,4.0,4.0
456,21.0,5.0,56.0
1703,0.0,0.0,8.0
1942,1.0,0.0,158.0
3707,19.0,1.0,46.0
8170,7.0,1.0,10.0
3299,60.0,14.0,50.0
4313,0.0,0.0,59.0
3488,135.0,4.0,237.0
2347,11.0,1.0,27.0
3343,13.0,0.0,32.0
3584,21.0,4.0,26.0
4903,19.0,3.0,22.0
7396,6.0,0.0,5.0
5172,21.0,3.0,25.0
6463,7.0,2.0,25.0
8418,8.0,1.0,8.0
2249,0.0,0.0,10.0
5355,5.0,0.0,8.0
6344,0.0,0.0,3.0
3123,59.0,40.0,179.0
2067,47.0,2.0,68.0
6493,5.0,2.0,6.0
2346,14.0,0.0,11.0
3050,8.0,0.0,18.0
7340,5.0,1.0,2.0
6117,9.0,1.0,47.0
1327,5.0,0.0,3.0
5892,22.0,5.0,66.0
5231,5.0,1.0,11.0
5348,3.0,1.0,5.0
1967,9.0,0.0,13.0
7573,55.0,8.0,38.0
4965,17.0,7.0,35.0
1141,12.0,1.0,40.0
1281,9.0,2.0,14.0
3529,13.0,3.0,43.0
6743,12.0,0.0,27.0
2478,0.0,0.0,31.0
5708,19.0,2.0,29.0
3590,11.0,2.0,9.0
670,37.0,17.0,77.0
3774,9.0,0.0,0.0
7526,0.0,0.0,28.0
6425,4.0,0.0,5.0
5297,28.0,4.0,28.0
7240,6.0,1.0,10.0
4082,0.0,0.0,2.0
2315,5.0,1.0,6.0
956,5.0,0.0,22.0
2640,6.0,1.0,10.0
1987,5.0,0.0,7.0
3042,3.0,0.0,3.0
7847,0.0,0.0,6.0
2826,4.0,0.0,4.0
7151,10.0,1.0,10.0
7138,8.0,0.0,5.0
5897,0.0,0.0,14.0
8317,0.0,0.0,4.0
6641,11.0,0.0,2.0
3495,30.0,4.0,241.0
410,25.0,2.0,59.0
429,0.0,0.0,3.0
3043,10.0,0.0,34.0
7195,42.0,4.0,79.0
2025,4.0,1.0,22.0
1215,29.0,2.0,51.0
8108,40.0,18.0,85.0
4353,8.0,0.0,9.0
1363,12.0,1.0,16.0
8456,8.0,4.0,57.0
25,68.0,21.0,239.0
7015,18.0,5.0,32.0
2167,76.0,18.0,199.0
382,60.0,15.0,287.0
463,67.0,9.0,60.0
6440,106.0,16.0,82.0
3883,3.0,1.0,5.0
8506,11.0,4.0,17.0
2,7.0,0.0,4.0
796,61.0,14.0,160.0
8286,45.0,12.0,167.0
3022,59.0,10.0,447.0
5398,7.0,2.0,14.0
3201,17.0,0.0,0.0
7277,0.0,0.0,14.0
762,6.0,0.0,5.0
3666,5.0,0.0,44.0
1057,20.0,3.0,38.0
3353,35.0,14.0,114.0
3414,3.0,2.0,29.0
5285,0.0,0.0,44.0
7079,2.0,0.0,17.0
4211,10.0,3.0,51.0
8515,5.0,1.0,5.0
5225,21.0,11.0,46.0
1999,19.0,1.0,17.0
5105,21.0,1.0,1.0
2186,14.0,3.0,53.0
3873,1.0,1.0,4.0
2079,0.0,0.0,17.0
2618,27.0,0.0,44.0
6224,30.0,7.0,73.0
7714,10.0,2.0,24.0
7381,21.0,2.0,39.0
1849,16.0,0.0,12.0
2211,9.0,0.0,18.0
6607,47.0,5.0,39.0
6361,49.0,3.0,103.0
1000,0.0,0.0,5.0
4581,14.0,2.0,28.0
3095,7.0,1.0,11.0
3536,14.0,0.0,16.0
5800,44.0,3.0,113.0
2152,0.0,0.0,15.0
4348,17.0,3.0,13.0
500,8.0,3.0,8.0
3261,4.0,1.0,15.0
5574,18.0,5.0,40.0
4039,0.0,0.0,7.0
5481,24.0,4.0,149.0
3779,32.0,5.0,38.0
3761,0.0,0.0,6.0
372,58.0,0.0,125.0
