user_id,merchant_id,coupon_id,discount_rate,distance,date_received,date
480960,3381,7610,200:20,0,20160415,20160428
62184,760,2418,30:5,0,20160604,20160623
21892,6485,2079,30:5,0,20160525,20160602
6130688,6683,861,20:5,1,20160520,20160523
635392,2934,5686,30:5,0,20160327,20160401
91808,3381,1807,300:30,0,20160124,20160126
257408,129,8944,30:5,2,20160523,20160601
6255,6485,10323,20:5,0,20160326,20160402
6255,6485,10323,20:5,0,20160326,20160402
6142976,5113,13027,0.9,0,20160422,20160422
1601536,3283,1531,10:5,0,20160326,20160401
1601536,3283,1531,10:5,0,20160326,20160329
768256,40,10383,20:1,2,20160412,20160427
702976,3621,4823,20:5,0,20160603,20160616
1930240,2970,5619,100:10,2,20160310,20160415
35760,760,2418,30:5,1,20160601,20160607
6413312,450,1532,30:5,1,20160520,20160522
687,8594,9353,30:1,null,20160328,20160402
687,6454,14031,100:10,null,20160128,20160130
2492,1292,1084,10:1,0,20160408,20160408
62424,2813,12418,30:5,1,20160613,20160620
3340800,7913,6065,30:5,0,20160412,20160510
1289473,7011,13929,10:5,1,20160506,20160509
2593794,1169,10929,200:30,0,20160129,20160204
6019076,6901,2366,30:5,0,20160521,20160613
1049089,6198,10097,20:1,1,20160415,20160427
3023874,6164,2666,10:1,1,20160506,20160507
3023874,6164,2666,10:1,1,20160427,20160428
3023874,6164,2666,10:1,1,20160505,20160506
3023874,6164,2666,10:1,1,20160511,20160512
3023874,6164,2666,10:1,1,20160512,20160521
3023874,6164,2666,10:1,1,20160420,20160421
3023874,6164,2666,10:1,1,20160428,20160505
3023874,6164,2666,10:1,1,20160507,20160511
1121281,6485,10323,20:5,0,20160323,20160326
2041345,5930,60,30:1,null,20160601,20160606
1649665,171,10503,30:5,1,20160201,20160207
6360068,6650,7116,30:5,10,20160520,20160527
1396993,8439,942,100:10,null,20160514,20160521
3976194,760,2418,30:5,0,20160601,20160609
3976194,6485,10323,20:5,0,20160326,20160404
3976194,6485,10323,20:5,0,20160326,20160328
2536962,8433,13922,30:5,0,20160520,20160530
1732609,7840,10466,20:1,7,20160606,20160618
1799425,3381,7610,200:20,0,20160411,20160412
1799425,5341,11539,30:5,0,20160127,20160202
2062081,6735,7496,0.95,null,20160101,20160101
4581380,6440,5573,20:1,0,20160509,20160512
4581380,6440,13381,20:1,0,20160423,20160428
1346050,3381,11951,200:20,0,20160128,20160229
837121,4833,7802,200:20,1,20160130,20160131
903169,2610,3453,20:5,0,20160321,20160328
903169,2610,7966,20:5,0,20160523,20160531
2564100,5803,3605,100:5,null,20160506,20160508
969217,171,8172,30:5,0,20160323,20160325
1086466,7910,3147,30:5,0,20160601,20160606
6709256,760,3237,20:5,1,20160130,20160207
1481986,7521,8410,30:1,0,20160516,20160518
2310660,4083,12597,20:1,0,20160526,20160529
2310660,806,5672,20:1,0,20160523,20160523
905857,4281,571,20:5,0,20160523,20160608
4890632,5036,8517,20:1,0,20160512,20160602
4890632,5036,5701,20:1,0,20160602,20160623
612097,8305,7114,200:30,1,20160522,20160522
612097,8305,7649,0.9,1,20160114,20160114
612097,3284,8643,20:5,1,20160324,20160326
648577,1469,7430,50:20,0,20160521,20160607
1559554,2934,5686,30:5,0,20160325,20160401
1559554,2934,5686,30:5,0,20160325,20160329
1560322,760,6103,20:5,0,20160524,20160525
1560322,760,6103,20:5,0,20160525,20160531
1009921,3621,4823,20:5,1,20160601,20160607
6779912,6532,8090,100:20,null,20160523,20160524
6779912,6532,8090,100:20,null,20160524,20160602
1371394,3381,7610,200:20,0,20160331,20160430
1902850,7913,3893,20:5,0,20160526,20160601
6048776,760,6103,20:5,0,20160521,20160526
4075524,1738,10128,10:1,1,20160304,20160305
1580290,760,2418,30:5,0,20160603,20160613
2507268,3939,8618,0.95,2,20160216,20160217
2507268,3939,8618,0.95,2,20160219,20160220
2507268,3939,8618,0.95,2,20160301,20160301
2507268,3939,8618,0.95,2,20160304,20160304
2507268,3939,8618,0.95,2,20160307,20160307
2507268,3939,8618,0.95,2,20160310,20160310
2507268,3939,8618,0.95,2,20160312,20160313
2507268,3939,8618,0.95,2,20160316,20160316
2507268,3939,8618,0.95,2,20160319,20160319
2507268,3939,8618,0.95,2,20160322,20160322
2507268,3939,8618,0.95,2,20160324,20160325
2507268,3939,8618,0.95,2,20160328,20160328
2507268,3939,8618,0.95,2,20160331,20160331
2507268,3939,3729,200:20,2,20160323,20160331
2507268,3939,3729,200:20,2,20160323,20160331
2507268,3939,3729,200:20,2,20160327,20160403
2507268,3939,3729,200:20,2,20160327,20160403
2507268,3939,8618,0.95,2,20160401,20160403
2507268,3939,3729,200:20,2,20160327,20160403
2507268,3939,8618,0.95,2,20160412,20160412
2507268,3939,8618,0.95,2,20160408,20160409
2507268,3939,8618,0.95,2,20160408,20160408
2507268,3939,8618,0.95,2,20160411,20160411
2507268,3939,3729,200:20,2,20160325,20160402
2507268,3939,12247,200:20,2,20160414,20160414
2507268,3939,3729,200:20,2,20160326,20160402
2507268,3939,3729,200:20,2,20160326,20160402
2507268,3939,3729,200:20,2,20160326,20160402
2507268,3939,3729,200:20,2,20160325,20160402
2507268,3939,8618,0.95,2,20160330,20160330
2507268,3939,3729,200:20,2,20160322,20160330
2507268,3939,8618,0.95,2,20160326,20160327
2507268,3939,3729,200:20,2,20160321,20160327
2507268,3939,3729,200:20,2,20160321,20160327
2507268,3939,8618,0.95,2,20160320,20160321
2507268,3939,8618,0.95,2,20160315,20160315
2507268,3939,8618,0.95,2,20160309,20160309
2507268,3939,8618,0.95,2,20160306,20160306
2507268,3939,8618,0.95,2,20160218,20160219
2507268,3939,8618,0.95,2,20160413,20160413
2507268,3939,8618,0.95,2,20160407,20160407
2507268,3939,3729,200:20,2,20160327,20160404
2507268,3939,8618,0.95,2,20160404,20160404
2507268,3939,3729,200:20,2,20160327,20160404
2507268,3939,8618,0.95,2,20160401,20160401
2507268,3939,3729,200:20,2,20160323,20160401
2507268,3939,3729,200:20,2,20160323,20160401
2507268,3939,8618,0.95,2,20160323,20160323
2507268,3939,8618,0.95,2,20160320,20160320
2507268,3939,8618,0.95,2,20160311,20160311
2507268,3939,8618,0.95,2,20160305,20160305
2507268,3939,8618,0.95,2,20160302,20160302
2507268,3939,8618,0.95,2,20160217,20160218
2507268,3939,8618,0.95,2,20160404,20160406
659713,4885,12420,10:1,10,20160401,20160405
659713,760,2418,30:5,0,20160601,20160617
627073,1379,12367,30:5,0,20160521,20160523
627073,1379,12367,30:5,0,20160520,20160521
627073,1379,12367,30:5,0,20160523,20160528
1385986,2709,7347,100:30,0,20160522,20160604
1385986,1735,10085,100:50,0,20160416,20160423
1385986,1735,11315,150:30,0,20160514,20160529
1385986,1735,1975,100:50,0,20160306,20160403
5812232,4833,7802,200:20,1,20160131,20160201
825601,3770,9188,10:1,0,20160517,20160526
825601,3770,9188,10:1,0,20160526,20160602
825601,3770,9188,10:1,0,20160525,20160530
825601,3770,2064,10:1,0,20160512,20160519
825601,3770,2064,10:1,0,20160516,20160525
696193,5341,111,30:5,0,20160131,20160225
696193,5341,11539,30:5,0,20160205,20160222
696193,5341,7751,50:10,0,20160131,20160205
2134020,7422,4727,0.8,2,20160319,20160319
5846024,8181,11860,30:10,1,20160531,20160603
5861384,6993,5556,5:1,0,20160608,20160613
4813832,6901,2366,30:5,0,20160501,20160607
3196932,760,2418,30:5,0,20160612,20160616
2061826,760,2418,30:5,0,20160601,20160609
2160132,6347,3779,100:10,0,20160523,20160530
7208972,1169,4627,50:20,0,20160205,20160214
3612678,450,11831,30:5,null,20160602,20160603
4021254,1169,2663,150:30,4,20160105,20160105
4021254,1169,2663,150:30,4,20160105,20160105
4021254,1169,2663,150:30,4,20160105,20160105
4021254,1169,2663,150:30,4,20160105,20160105
1552387,450,3732,30:5,0,20160423,20160424
3761670,3362,1392,20:5,0,20160520,20160522
3761670,3362,1392,20:5,0,20160522,20160526
1422595,7974,9274,100:10,null,20160124,20160206
3373062,380,5939,0.95,null,20160331,20160331
1622275,3284,4481,30:1,null,20160127,20160129
1622275,3284,4481,30:1,null,20160126,20160127
2082307,5256,9561,30:5,0,20160315,20160329
4410380,6683,12741,20:5,0,20160325,20160401
4410380,6683,12741,20:5,0,20160325,20160327
1235203,129,8944,30:5,0,20160524,20160531
6775820,2709,7347,100:30,3,20160520,20160614
3781638,8563,10296,20:5,0,20160427,20160506
2089219,171,5825,20:5,0,20160520,20160524
2089219,171,5825,20:5,0,20160524,20160528
1369603,7011,6198,20:5,0,20160521,20160528
1369603,7011,7645,10:5,0,20160516,20160521
4053510,699,6356,200:10,4,20160602,20160628
2612742,5341,11539,30:5,0,20160206,20160209
2612742,5341,11539,30:5,0,20160204,20160206
1765891,212,1794,30:5,null,20160428,20160504
1308163,4433,190,200:20,null,20160201,20160214
2628102,6375,7959,100:10,null,20160425,20160514
1510915,6735,7496,0.95,0,20160108,20160109
4071942,760,2418,30:5,1,20160606,20160623
3692550,1433,6461,30:5,1,20160326,20160331
3692550,1433,6461,30:5,1,20160326,20160331
1915651,2436,12462,20:5,0,20160604,20160611
6096908,3381,9776,10:5,3,20160129,20160220
2284038,6504,8228,20:5,0,20160322,20160325
2284038,6504,2348,30:1,0,20160505,20160526
2284038,6504,244,20:1,0,20160526,20160530
2284038,6504,7542,30:1,0,20160523,20160619
1148164,4582,313,0.95,0,20160216,20160216
2166792,3182,10822,20:1,0,20160414,20160418
4132872,1469,2902,0.95,null,20160520,20160520
4605968,3283,1531,10:5,0,20160324,20160331
4605968,3283,1531,10:5,0,20160324,20160331
674818,3532,1563,30:5,0,20160525,20160526
501441,4885,2635,30:1,0,20160222,20160316
501441,4885,2635,30:1,0,20160225,20160316
501441,4885,12420,10:1,0,20160327,20160328
501441,4885,12420,10:1,0,20160329,20160406
501441,4885,12420,10:1,0,20160401,20160409
501441,4885,12420,10:1,0,20160401,20160409
501441,4885,12420,10:1,0,20160401,20160409
501441,4885,12420,10:1,0,20160403,20160412
501441,4885,12420,10:1,0,20160408,20160415
501441,4885,12420,10:1,0,20160408,20160415
501441,4885,12420,10:1,0,20160407,20160415
501441,4885,12420,10:1,0,20160409,20160415
501441,4885,12420,10:1,0,20160411,20160418
501441,4885,12420,10:1,0,20160411,20160418
501441,4885,12420,10:1,0,20160415,20160424
501441,4885,12420,10:1,0,20160419,20160502
501441,4885,12420,10:1,0,20160419,20160502
501441,4885,12420,10:1,0,20160422,20160505
501441,4885,12420,10:1,0,20160425,20160510
501441,4885,12420,10:1,0,20160414,20160422
501441,4885,12420,10:1,0,20160415,20160422
501441,4885,12420,10:1,0,20160402,20160411
501441,4885,12420,10:1,0,20160402,20160411
501441,4885,12420,10:1,0,20160425,20160510
501441,4885,12420,10:1,0,20160406,20160414
501441,4885,12420,10:1,0,20160415,20160423
501441,4885,12420,10:1,0,20160330,20160408
501441,4885,12420,10:1,0,20160415,20160423
501441,4885,12420,10:1,0,20160327,20160327
501441,4885,12420,10:1,0,20160418,20160501
501441,4885,12420,10:1,0,20160422,20160504
501441,4885,2635,30:1,0,20160228,20160317
501441,4885,12420,10:1,0,20160328,20160329
501441,4885,12420,10:1,0,20160415,20160423
501441,4885,2635,30:1,0,20160216,20160312
501441,4885,12420,10:1,0,20160329,20160401
501441,4885,12420,10:1,0,20160425,20160510
501441,4885,12420,10:1,0,20160329,20160401
501441,4885,12420,10:1,0,20160330,20160407
501441,4885,12420,10:1,0,20160425,20160507
501441,4885,12420,10:1,0,20160425,20160507
501441,4885,12420,10:1,0,20160329,20160330
501441,4885,12420,10:1,0,20160422,20160504
501441,4885,12420,10:1,0,20160421,20160504
501441,4885,12420,10:1,0,20160409,20160416
501441,4885,12420,10:1,0,20160409,20160416
501441,4885,12420,10:1,0,20160422,20160506
501441,4885,12420,10:1,0,20160409,20160416
501441,4885,12420,10:1,0,20160425,20160507
501441,4885,12420,10:1,0,20160423,20160506
501441,4885,12420,10:1,0,20160410,20160416
501441,4885,12420,10:1,0,20160423,20160506
501441,4885,12420,10:1,0,20160423,20160506
501441,4885,12420,10:1,0,20160424,20160506
501441,4885,12420,10:1,0,20160420,20160503
501441,4885,12420,10:1,0,20160419,20160503
501441,4885,12420,10:1,0,20160419,20160503
501441,4885,12420,10:1,0,20160412,20160419
501441,4885,12420,10:1,0,20160419,20160503
501441,4885,12420,10:1,0,20160425,20160507
501441,4885,12420,10:1,0,20160418,20160428
501441,4885,12420,10:1,0,20160416,20160425
501441,4885,12420,10:1,0,20160416,20160425
501441,4885,12420,10:1,0,20160412,20160419
501441,4885,12420,10:1,0,20160416,20160425
501441,4885,12420,10:1,0,20160412,20160419
501441,4885,12420,10:1,0,20160416,20160425
501441,4885,12420,10:1,0,20160401,20160408
501441,4885,12420,10:1,0,20160416,20160425
501441,4885,12420,10:1,0,20160413,20160422
501441,4885,12420,10:1,0,20160413,20160419
501441,4885,12420,10:1,0,20160412,20160419
501441,4885,12420,10:1,0,20160425,20160510
518145,4807,5514,100:30,null,20160520,20160615
1942276,3532,1563,30:5,0,20160522,20160601
2710536,1964,5246,20:1,10,20160514,20160606
453825,7909,13333,100:10,0,20160201,20160225
453825,3381,9776,10:5,1,20160129,20160226
1228804,6683,861,20:5,0,20160522,20160526
520449,2099,12034,100:10,0,20160204,20160220
471681,4142,4773,100:10,2,20160123,20160129
471681,4142,4773,100:10,2,20160129,20160131
390273,2342,11776,20:5,3,20160520,20160528
5195792,1125,8737,30:5,0,20160522,20160528
5195792,3381,12821,200:20,0,20160125,20160227
1170436,6485,10323,20:5,0,20160325,20160331
1170436,6485,10323,20:5,0,20160325,20160331
309249,7913,4315,20:5,0,20160523,20160602
914050,450,1613,30:5,2,20160613,20160613
1632772,3809,667,20:1,0,20160505,20160510
6532112,2268,5796,20:1,0,20160510,20160517
6532112,2268,5796,20:1,0,20160517,20160521
1109764,760,2418,30:5,0,20160601,20160607
474177,3710,10263,100:10,null,20160205,20160227
474177,1520,1468,50:5,null,20160114,20160125
686338,3710,8680,100:10,0,20160124,20160130
686338,3710,8680,100:10,0,20160130,20160206
686338,3710,10263,100:10,0,20160206,20160211
3925512,1776,8073,100:20,10,20160403,20160416
492033,1379,1579,30:5,0,20160321,20160326
1970692,7974,9274,100:10,2,20160127,20160131
758530,7007,8978,30:1,0,20160513,20160514
461505,853,13002,30:5,0,20160524,20160526
5026832,7838,12429,0.95,null,20160522,20160522
7131152,6924,6430,20:1,10,20160609,20160624
1589764,2282,11950,30:5,10,20160425,20160507
7155728,6134,7562,200:30,1,20160426,20160611
568834,4142,4773,100:10,2,20160131,20160227
2936328,2099,12034,100:10,0,20160207,20160210
2936328,2099,12034,100:10,0,20160207,20160210
3724296,4833,7802,200:20,null,20160130,20160131
1469188,8390,7531,20:5,0,20160328,20160405
1469188,8390,7531,20:5,0,20160328,20160404
1469188,5341,111,30:5,0,20160131,20160220
4120584,3381,11951,200:20,2,20160128,20160201
5361680,1945,8942,30:5,0,20160525,20160526
6673424,5512,10628,30:1,0,20160608,20160624
965506,760,2418,30:5,0,20160603,20160614
3076104,2099,12034,100:10,0,20160207,20160228
6421520,6764,5297,20:1,0,20160427,20160429
3081738,1169,4627,50:20,0,20160204,20160214
3613194,2345,3959,20:1,0,20160510,20160514
4007946,3157,8430,30:5,0,20160526,20160612
4007946,3157,8430,30:5,0,20160612,20160617
6190100,7422,4727,0.8,10,20160507,20160507
6190100,7422,4727,0.8,10,20160304,20160305
1614085,5803,8678,100:10,4,20160519,20160528
1614085,5803,3605,100:5,4,20160513,20160519
2577930,42,11042,20:5,3,20160524,20160603
3365898,5341,111,30:5,1,20160130,20160205
6743060,6631,8363,100:20,null,20160321,20160403
7019540,3710,8680,100:10,0,20160123,20160220
3384330,2970,5619,100:10,0,20160319,20160430
3384330,6982,7929,30:1,9,20160516,20160519
3384330,6982,7929,30:1,9,20160517,20160523
1497349,5341,11539,30:5,0,20160204,20160214
1497349,5341,111,30:5,0,20160130,20160204
1497349,5341,11539,30:5,0,20160126,20160216
2021893,2099,12034,100:10,0,20160207,20160209
2021893,2099,12034,100:10,0,20160129,20160209
5468180,4142,4773,100:10,0,20160124,20160124
3917322,5341,111,30:5,0,20160207,20160226
5477396,1520,13510,50:5,null,20160117,20160123
4445204,3394,4036,20:5,0,20160524,20160525
4445204,3394,4036,20:5,0,20160525,20160526
1177093,7422,4727,0.8,10,20160406,20160406
1177093,7555,2111,0.8,4,20160608,20160608
1177093,7422,4727,0.8,10,20160322,20160324
1506565,450,3332,20:5,0,20160322,20160326
1506565,450,3332,20:5,0,20160322,20160325
2370570,3381,7610,200:20,1,20160413,20160430
3557898,7221,933,30:5,0,20160324,20160401
3557898,760,2418,30:5,0,20160605,20160610
2516490,2765,9685,20:1,0,20160524,20160602
2516490,8641,5944,20:1,0,20160517,20160521
1133317,1469,12375,100:30,0,20160522,20160613
1133317,1469,7430,50:20,0,20160521,20160522
6638612,7974,6587,30:5,0,20160602,20160604
5591060,1655,2050,0.9,2,20160126,20160126
3714570,3710,10263,100:10,0,20160204,20160208
3723786,3532,6521,50:5,0,20160109,20160115
3336714,5423,12183,20:1,0,20160405,20160407
1078789,760,2418,30:5,0,20160613,20160615
3104268,1041,11197,30:5,0,20160110,20160113
1096966,450,11831,30:5,0,20160602,20160610
1096966,450,1532,30:5,0,20160521,20160521
1096966,450,13295,20:5,0,20160513,20160515
1096966,450,1613,30:5,0,20160602,20160602
6225944,1169,10929,200:30,0,20160129,20160130
3115020,6885,13616,10:1,4,20160221,20160306
6499352,3807,446,20:5,0,20160610,20160612
5977112,3621,2705,20:5,10,20160521,20160602
616195,760,2418,30:5,0,20160602,20160617
2086150,6515,11275,20:5,2,20160505,20160510
2469900,4582,1015,0.95,1,20160309,20160310
4422680,996,11356,20:5,2,20160522,20160529
3005964,6135,6330,10:1,2,20160423,20160424
2094598,3381,11951,200:20,8,20160129,20160203
916483,3532,5267,30:5,1,20160327,20160404
916483,3532,1563,30:5,1,20160522,20160530
982531,760,3811,30:5,0,20160326,20160331
982531,760,3811,30:5,0,20160326,20160329
982531,6997,4274,30:5,0,20160530,20160604
982531,6997,4274,30:5,0,20160604,20160623
5239832,1072,13412,50:10,null,20160126,20160201
5239832,1072,13412,50:10,null,20160114,20160126
5239832,1072,13412,50:10,null,20160121,20160205
5239832,3488,4868,30:5,null,20160207,20160218
688387,6485,10323,20:5,1,20160324,20160329
688387,6485,10323,20:5,1,20160324,20160329
885379,760,3237,20:5,0,20160218,20160218
690691,611,2851,20:5,0,20160523,20160601
1255942,760,2418,30:5,0,20160605,20160620
5285912,2099,12034,100:10,0,20160126,20160210
2910732,7483,4794,10:5,0,20160321,20160326
2910732,7483,4794,10:5,0,20160321,20160324
1980166,1520,3642,50:5,null,20160116,20160116
2394636,723,2698,20:1,1,20160512,20160520
4287512,7981,10397,10:1,0,20160523,20160524
3985932,1080,3123,10:5,1,20160525,20160616
3597324,5341,111,30:5,0,20160207,20160219
3597324,2099,12034,100:10,0,20160207,20160229
3601932,6901,1122,30:5,0,20160323,20160401
1278727,7935,3379,30:1,null,20160421,20160422
6169628,5341,111,30:5,0,20160129,20160209
1873159,4356,12550,50:10,3,20160322,20160324
2962446,6285,2108,10:1,null,20160505,20160507
2962446,6285,5771,10:1,null,20160505,20160509
5420060,1433,8923,30:5,0,20160524,20160601
5420060,1433,6461,30:5,0,20160324,20160325
6215708,6901,2366,30:5,0,20160508,20160519
3241998,3732,9232,50:5,3,20160526,20160608
3241998,3732,9232,50:5,3,20160522,20160608
6486044,6735,7496,0.95,10,20160102,20160103
4928540,5341,111,30:5,0,20160207,20160212
4928540,5341,111,30:5,0,20160207,20160213
1297927,6485,10323,20:5,0,20160325,20160327
1823239,760,3237,20:5,0,20160203,20160205
1498375,6485,10323,20:5,1,20160321,20160329
1498375,6485,10323,20:5,1,20160321,20160323
2865678,2436,3316,20:5,0,20160521,20160524
6255644,2934,5686,30:5,0,20160325,20160329
3784206,286,7824,0.9,0,20160128,20160128
1237255,3621,2705,20:5,0,20160522,20160524
2477070,3283,1531,10:5,1,20160322,20160327
2477070,3283,1531,10:5,1,20160322,20160326
6264860,3284,8643,20:5,0,20160325,20160328
2487822,3394,4036,20:5,0,20160525,20160526
2487822,3394,4036,20:5,0,20160522,20160525
2487822,3394,4036,20:5,0,20160520,20160522
3418638,4142,4773,100:10,0,20160128,20160203
2788878,7015,12074,50:5,0,20160421,20160508
1986823,3367,10061,5:1,0,20160116,20160121
1986823,3367,10061,5:1,0,20160115,20160116
1858567,5479,3560,50:5,5,20160429,20160518
2799630,5998,12488,20:5,null,20160524,20160529
2799630,5998,12488,20:5,null,20160520,20160524
6909980,6901,2366,30:5,0,20160521,20160603
1140487,5341,111,30:5,0,20160203,20160203
1140487,5341,111,30:5,0,20160203,20160203
1141255,7555,5582,30:5,0,20160111,20160118
6415388,4536,7050,30:5,1,20160228,20160306
6415388,4536,7050,30:5,1,20160225,20160228
3353616,2813,12418,30:5,0,20160519,20160523
193409,450,3732,30:5,0,20160406,20160412
193409,450,1532,30:5,0,20160531,20160612
169025,4356,12550,50:10,0,20160325,20160328
807940,7221,2154,30:5,0,20160524,20160528
202049,1433,8067,30:5,1,20160518,20160523
202049,1433,8923,30:5,1,20160525,20160614
202049,1433,8923,30:5,1,20160523,20160525
193889,3786,3705,20:5,0,20160323,20160329
193889,3786,3705,20:5,0,20160323,20160325
1495048,2934,5686,30:5,4,20160323,20160325
341058,8110,7941,50:5,1,20160522,20160607
406914,7717,9614,20:1,2,20160424,20160503
1299976,6409,1786,20:1,0,20160121,20160126
4700192,760,2418,30:5,0,20160602,20160609
2488848,2736,3204,20:1,2,20160531,20160531
5501984,5341,111,30:5,1,20160128,20160215
5501984,5341,7751,50:10,1,20160128,20160222
5501984,760,2418,30:5,0,20160610,20160614
524548,760,3237,20:5,0,20160123,20160216
4721696,3381,9481,300:30,10,20160126,20160212
983812,7717,9464,20:5,0,20160322,20160329
983812,7717,9464,20:5,0,20160322,20160324
2232336,4048,3925,0.95,null,20160121,20160121
3411984,3871,5223,0.9,3,20160214,20160214
188705,6352,9091,20:5,2,20160321,20160323
188705,6352,9091,20:5,2,20160321,20160328
131393,8500,10834,20:5,0,20160520,20160523
3941904,3284,8643,20:5,0,20160321,20160328
1515016,2783,10885,20:1,null,20160614,20160624
1515016,2783,10885,20:1,null,20160608,20160614
444354,4860,4835,100:30,10,20160508,20160508
157025,8181,6411,50:5,2,20160422,20160504
157025,8181,6411,50:5,2,20160409,20160423
157025,8181,11860,30:10,2,20160407,20160409
1060360,5341,111,30:5,0,20160206,20160206
564100,7903,10308,10:5,0,20160325,20160326
331266,3939,4752,100:5,0,20160606,20160614
1022980,1945,11501,50:5,1,20160504,20160506
3436560,380,6951,20:5,0,20160326,20160328
5038112,3381,9481,300:30,5,20160124,20160201
5038112,3381,4594,200:20,5,20160124,20160201
7139360,4291,3880,50:5,null,20160508,20160509
827524,4515,7305,20:1,1,20160513,20160522
827524,4515,13880,20:5,1,20160321,20160328
827524,7600,2382,20:1,0,20160519,20160523
223361,209,1460,100:20,null,20160514,20160524
266562,1125,12984,30:1,0,20160515,20160608
365250,6189,12807,30:1,0,20160612,20160615
365250,6189,12807,30:1,0,20160611,20160612
365250,6189,13606,30:5,0,20160521,20160531
365250,450,1532,30:5,0,20160501,20160507
365250,6189,12888,30:1,0,20160531,20160604
365250,6189,12807,30:1,0,20160607,20160611
365250,6189,12807,30:1,0,20160611,20160611
365250,450,3732,30:5,0,20160419,20160419
365250,6189,6119,30:5,0,20160322,20160323
1593352,450,3732,30:5,0,20160419,20160429
1071112,1041,11197,30:5,0,20160131,20160202
1071112,1041,11197,30:5,0,20160129,20160131
1071112,1041,11197,30:5,0,20160126,20160129
3587088,8058,13683,20:5,0,20160520,20160525
3587088,8058,13683,20:5,0,20160525,20160602
5339168,7717,13423,20:1,1,20160608,20160617
5339168,7717,13423,20:1,1,20160606,20160608
270018,3062,4691,100:10,0,20160522,20160523
270018,5866,7985,30:5,6,20160422,20160428
270018,5866,5805,30:5,6,20160521,20160521
270018,5866,6006,30:5,6,20160521,20160525
401154,209,2296,100:30,0,20160205,20160206
217025,3710,10263,100:10,0,20160207,20160220
1081096,5256,5928,30:5,0,20160525,20160601
1736713,6485,10323,20:5,null,20160321,20160325
1736713,6485,10323,20:5,null,20160321,20160325
3211794,4356,12550,50:10,0,20160324,20160329
3211794,1433,2875,30:5,0,20160602,20160612
3211794,1433,3885,30:5,0,20160512,20160517
1278985,3786,7924,10:5,10,20160102,20160107
3345426,7612,808,20:1,2,20160507,20160601
3345426,2436,12462,20:5,0,20160510,20160522
1280521,5341,7751,50:10,0,20160209,20160228
4861988,3532,5267,30:5,0,20160326,20160401
4861988,3532,6521,50:5,0,20160123,20160129
1741321,6485,2079,30:5,0,20160522,20160528
4138002,7555,11183,30:5,0,20160521,20160527
2003977,2999,6852,200:10,0,20160515,20160529
3102738,209,12683,100:20,0,20160311,20160317
3102738,209,12683,100:20,0,20160317,20160411
3102738,209,12683,100:20,0,20160317,20160328
2010889,8236,12049,20:5,3,20160520,20160528
2076937,1379,1579,30:5,null,20160324,20160401
5439524,3532,5267,30:5,0,20160326,20160403
6751268,760,6103,20:5,0,20160522,20160530
2987538,477,6164,20:5,0,20160520,20160522
1431049,3342,9987,50:5,0,20160513,20160519
1110793,1469,12375,100:30,7,20160521,20160617
1703689,1520,3642,50:5,null,20160113,20160125
2621970,2934,5686,30:5,0,20160325,20160327
4064274,5341,111,30:5,0,20160207,20160211
4064274,5341,111,30:5,0,20160207,20160211
2360850,3403,7632,20:5,0,20160329,20160331
1512457,1061,6284,20:1,0,20160613,20160617
1646089,6485,2079,30:5,null,20160522,20160531
3423762,4845,4030,0.95,2,20160213,20160213
1451017,3381,7610,200:20,0,20160408,20160418
1847305,4070,1979,30:5,1,20160523,20160530
1394953,5341,11539,30:5,0,20160201,20160203
1394953,5341,11539,30:5,0,20160203,20160207
1394953,5341,11539,30:5,0,20160127,20160201
1394953,5341,11539,30:5,0,20160126,20160127
1394953,5341,11539,30:5,0,20160201,20160201
1394953,5341,11539,30:5,0,20160124,20160126
1394953,5341,11539,30:5,0,20160207,20160208
1394953,5341,11539,30:5,0,20160203,20160203
3843090,2970,13704,100:30,0,20160520,20160601
6637604,5341,111,30:5,0,20160125,20160125
1399561,3381,9776,10:5,1,20160129,20160216
2055433,1848,5591,30:5,1,20160523,20160601
2055433,1848,6603,50:10,1,20160608,20160615
6680612,3403,7632,20:5,null,20160325,20160401
2161170,6683,12741,20:5,0,20160325,20160331
704773,6106,3138,30:1,1,20160608,20160615
704773,6106,1505,10:1,1,20160520,20160601
704773,1379,1579,30:5,0,20160321,20160325
3085332,2436,1687,0.95,0,20160402,20160402
1810186,6135,4320,30:5,0,20160322,20160325
1810186,6135,4320,30:5,0,20160322,20160323
1810186,6135,7636,10:1,0,20160402,20160410
1877002,2099,12034,100:10,0,20160203,20160209
1877002,1520,1468,50:5,null,20160115,20160117
1750282,3381,9776,10:5,0,20160129,20160206
4928552,2911,635,100:20,0,20160524,20160606
4171284,7903,10308,10:5,0,20160323,20160325
4171284,7903,10308,10:5,0,20160323,20160324
3123732,4951,6545,50:5,1,20160527,20160601
5985320,6575,11013,20:1,0,20160604,20160611
3652116,6683,12741,20:5,0,20160322,20160324
3652116,6683,12741,20:5,0,20160322,20160324
3128340,4155,12895,100:20,7,20160326,20160429
2738196,1169,10929,200:30,0,20160129,20160205
2738196,8058,13683,20:5,1,20160520,20160530
2738196,2036,3507,100:50,0,20160516,20160520
1045381,3621,4823,20:5,0,20160606,20160608
1961482,797,3796,30:5,0,20160323,20160331
3271188,6683,12741,20:5,0,20160325,20160402
3271188,760,6103,20:5,0,20160521,20160529
3271188,6683,12741,20:5,0,20160325,20160402
